time_utc,delivery_month,hourly_forward_TRY_MWh,near_term_anchor_flag,realized_TRY_MWh,error_TRY_MWh,abs_error_TRY_MWh,sMAPE,MAPE_capped,signed_pct_vs_forward,model_residual_sd_TRY_MWh,month
2026-02-25 11:00:00+00:00,2026-02,2902.3549456228684,False,3288.48,386.1250543771316,386.1250543771316,12.47408654143284,11.741748600482035,13.303853650273162,557.470740224133,2026-02
2026-02-25 12:00:00+00:00,2026-02,2902.342142667886,False,2999.92,97.57785733211404,97.57785733211404,3.3064562357105944,3.2526819825900035,3.3620383998703436,557.4671708375361,2026-02
2026-02-25 13:00:00+00:00,2026-02,2902.3326058015728,False,3288.48,386.14739419842726,386.14739419842726,12.474853263578304,11.742427936263176,13.304725772178694,557.4638121874864,2026-02
2026-02-25 14:00:00+00:00,2026-02,2902.3269337560173,False,3000.0,97.6730662439827,97.6730662439827,3.309646088405586,3.2557688747994233,3.365336451520301,557.4607323502378,2026-02
2026-02-25 15:00:00+00:00,2026-02,2902.325774776041,False,3246.0,343.6742252239592,343.6742252239592,11.179440966967237,10.587622465309895,11.84133870190637,557.4580067560979,2026-02
2026-02-25 16:00:00+00:00,2026-02,2902.329827186397,False,3375.0,472.67017281360313,472.67017281360313,15.059593356605948,14.005042157440093,16.28588757852595,557.4557184976203,2026-02
2026-02-25 17:00:00+00:00,2026-02,2902.3398395076715,False,3000.0,97.66016049232849,97.66016049232849,3.3092015420269183,3.2553386830776163,3.364876819831503,557.4539586024152,2026-02
2026-02-25 18:00:00+00:00,2026-02,2902.3566100510384,False,2798.0,-104.35661005103839,104.35661005103839,3.6614063712096088,3.729685848857698,-3.5955819381272813,557.4528262622737,2026-02
2026-02-25 19:00:00+00:00,2026-02,2902.3809859170265,False,1990.0,-912.3809859170265,912.3809859170265,37.29803498719182,45.848290749599315,-31.435603745479803,557.4524290095046,2026-02
2026-02-25 20:00:00+00:00,2026-02,2902.4138613184628,False,1984.0,-918.4138613184628,918.4138613184628,37.59050655077564,46.291021235809616,-31.64310485001819,557.4528828305671,2026-02
2026-02-25 21:00:00+00:00,2026-02,2902.456175142885,False,2000.01,-902.4461751428851,902.4461751428851,36.81600822535334,45.12208314672852,-31.092499617103037,557.4543122062468,2026-02
2026-02-25 22:00:00+00:00,2026-02,2902.508907665009,False,1940.1,-962.4089076650089,962.4089076650089,39.747537991006574,49.60614956265187,-33.157827875168906,557.4568500667741,2026-02
2026-02-25 23:00:00+00:00,2026-02,2902.5730763153388,False,1739.98,-1162.5930763153387,1162.5930763153387,50.08421259614572,66.8164620464223,-40.05387791273763,557.4606376494341,2026-02
2026-02-26 00:00:00+00:00,2026-02,2902.6497304069208,False,1549.0,-1353.6497304069208,1353.6497304069208,60.81564419414395,87.38862042652813,-46.63496653511663,557.4658242453661,2026-02
2026-02-26 01:00:00+00:00,2026-02,2902.7399447184885,False,2047.6,-855.1399447184886,855.1399447184886,34.5487362188464,41.76303695636299,-29.459750477282977,557.4725668214187,2026-02
2026-02-26 02:00:00+00:00,2026-02,2902.844811829036,False,2498.0,-404.8448118290362,404.8448118290362,14.991906856584256,16.20675787946502,-13.946484847529618,557.4810295021178,2026-02
2026-02-26 03:00:00+00:00,2026-02,2902.9654330963917,False,2489.6,-413.3654330963918,413.3654330963918,15.330938056287575,16.60368866871754,-14.23941974587977,557.4913828960277,2026-02
2026-02-26 04:00:00+00:00,2026-02,2903.1029081705105,False,2000.0,-903.1029081705105,903.1029081705105,36.83801564375014,45.15514540852553,-31.10819480869287,557.5038032500689,2026-02
2026-02-26 05:00:00+00:00,2026-02,2903.258322931349,False,3250.01,346.75167706865113,346.75167706865113,11.270487775623684,10.669249542882978,11.943535107773132,557.5184714147001,2026-02
2026-02-26 06:00:00+00:00,2026-02,2903.432735741354,False,1794.01,-1109.422735741354,1109.422735741354,47.23517871969392,61.840387497358094,-38.2107262925131,557.535571602301,2026-02
2026-02-26 07:00:00+00:00,2026-02,2903.627161903988,False,1000.0,-1903.627161903988,1903.627161903988,97.5311976759326,190.36271619039883,-65.56031665772569,557.5552899206252,2026-02
2026-02-26 08:00:00+00:00,2026-02,2903.8425562224525,False,1675.0,-1228.8425562224525,1228.8425562224525,53.67481153299353,73.36373469984791,-42.317809331268556,557.5778126628514,2026-02
2026-02-26 09:00:00+00:00,2026-02,2904.079793557071,False,700.0,-2204.079793557071,2204.079793557071,122.31026613213463,314.8685419367244,-75.895979113487,557.6033243355638,2026-02
2026-02-26 10:00:00+00:00,2026-02,2904.339647285848,False,1000.0,-1904.339647285848,1904.339647285848,97.54989674679939,190.4339647285848,-65.56876531522352,557.6320054059682,2026-02
2026-02-26 11:00:00+00:00,2026-02,2904.6227655807456,False,1200.01,-1704.6127655807456,1704.6127655807456,83.05799144199776,142.04988004939506,-58.68620138147021,557.6640297498279,2026-02
2026-02-26 12:00:00+00:00,2026-02,2904.9296454223027,False,1000.01,-1904.9196454223027,1904.9196454223027,97.56461397068757,190.49005964163385,-65.57541413865725,557.6995617820004,2026-02
2026-02-26 13:00:00+00:00,2026-02,2905.2606042878097,False,1000.01,-1905.2506042878097,1905.2506042878097,97.57329503343153,190.523155197229,-65.57933568767953,557.7387532521225,2026-02
2026-02-26 14:00:00+00:00,2026-02,2905.6157494633185,False,2000.0,-905.6157494633185,905.6157494633185,36.92159336215414,45.28078747316592,-31.167773978048892,557.7817396889359,2026-02
2026-02-26 15:00:00+00:00,2026-02,2905.994944947762,False,1549.01,-1356.9849449477622,1356.9849449477622,60.91957076216775,87.60336892258682,-46.69605318161196,557.8286364780265,2026-02
2026-02-26 16:00:00+00:00,2026-02,2906.397775938437,False,1739.97,-1166.427775938437,1166.427775938437,50.208155367247095,67.03723489131634,-40.133108605955115,557.8795345593857,2026-02
2026-02-26 17:00:00+00:00,2026-02,2906.823510911455,False,1739.98,-1166.8435109114548,1166.8435109114548,50.22134067737167,67.06074270459746,-40.141532725720346,557.9344957332407,2026-02
2026-02-26 18:00:00+00:00,2026-02,2907.2710613386366,False,2143.99,-763.2810613386368,763.2810613386368,30.221406182334967,35.600961820653865,-26.254210399878858,557.9935475650788,2026-02
2026-02-26 19:00:00+00:00,2026-02,2907.7389391140214,False,1300.0,-1607.7389391140214,1607.7389391140214,76.41818859858002,123.67222608569396,-55.29172228934329,558.056677883743,2026-02
2026-02-26 20:00:00+00:00,2026-02,2908.2252117988246,False,900.0,-2008.2252117988246,2008.2252117988246,105.46777567549555,223.13613464431384,-69.0532907716826,558.1238288699612,2026-02
2026-02-26 21:00:00+00:00,2026-02,2908.7274558336608,False,1500.0,-1408.7274558336608,1408.7274558336608,63.90630720298312,93.91516372224405,-48.43105712803574,558.1948907367071,2026-02
2026-02-26 22:00:00+00:00,2026-02,2909.2427079112754,False,1739.97,-1169.2727079112753,1169.2727079112753,50.29981553313734,67.2007395478816,-40.19165210010162,558.2696950074408,2026-02
2026-02-26 23:00:00+00:00,2026-02,2909.767414752136,False,1549.01,-1360.7574147521361,1360.7574147521361,61.03724353900186,87.84690962305835,-46.76516094905991,558.3480074035747,2026-02
2026-02-27 00:00:00+00:00,2026-02,2910.29738157922,False,1450.0,-1460.2973815792202,1460.2973815792202,66.9815498249492,100.71016424684278,-50.176912875715,558.4295203584923,2026-02
2026-02-27 01:00:00+00:00,2026-02,2910.827719647336,False,1500.0,-1410.827719647336,1410.827719647336,63.971109701837904,94.0551813098224,-48.46826592053569,558.513845182164,2026-02
2026-02-27 02:00:00+00:00,2026-02,2911.3527932464417,False,1990.0,-921.3527932464417,921.3527932464417,37.59585698527846,46.29913533901717,-31.646896088434673,558.6005039078818,2026-02
2026-02-27 03:00:00+00:00,2026-02,2911.8661666678345,False,1739.97,-1171.8961666678344,1171.8961666678344,50.38424074626332,67.35151563922564,-40.24553669679408,558.688920860915,2026-02
2026-02-27 04:00:00+00:00,2026-02,2912.3605516967914,False,999.11,-1913.2505516967913,1913.2505516967913,97.82768533777279,191.49548615235474,-65.69415145326353,558.778413997999,2026-02
